id,smiles,reachability_score,best_reaction,reachable_via,bb1_smiles,bb2_smiles,amide_coupling_match,suzuki_match,buchwald_match,urea_match,thiourea_match,n_alkyl_match,o_alkyl_match
FM001452_analog_0169,CC(C)c1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CC(C)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0159,Nc1cccc(OCc2ccc(S(N)(=O)=O)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",NS(=O)(=O)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0054,CCCc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(CCC)c1,0,0,1,0,0,0,1
FM001452_analog_0185,CS(=O)(=O)c1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1S(C)(=O)=O,0,0,1,0,0,0,1
FM001452_analog_0135,CNC(=O)c1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",CNC(=O)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,1,0,1,0,0,0,1
FM001452_analog_0118,Nc1cccc(OCc2ccccc2-c2ccsc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccccc2Br)c1,OB(O)c1ccsc1,0,1,1,0,0,0,1
FM001452_analog_0009,CNC(=O)Nc1cccc(OCc2ccccc2)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(NC(=O)NC)c1,1,0,0,0,0,0,1
FM001452_analog_0005,CCC(=O)Nc1cccc(OCc2ccccc2)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(NC(=O)CC)c1,1,0,0,0,0,0,1
FM001452_analog_0153,Nc1cccc(OCc2ccc(Cl)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Clc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0166,Nc1cccc(OCc2ccc(CO)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",OCc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0002,Nc1cccc(OCc2cccnc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1cccnc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0131,NC(=O)c1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",NC(=O)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,1,0,1,0,0,0,1
FM001452_analog_0113,NCc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",NCc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0052,Nc1cc(CO)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(CO)c1,0,0,1,0,0,0,1
FM001452_analog_0147,Nc1cccc(OCc2cccc(-c3ccsc3)c2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2cccc(Br)c2)c1,OB(O)c1ccsc1,0,1,1,0,0,0,1
FM001452_analog_0111,CCCc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCCc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0070,CCOc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1OCC,0,0,1,0,0,0,1
FM001452_analog_0183,CCOc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1OCC,0,0,1,0,0,0,1
FM001452_analog_0107,N#Cc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",N#Cc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0174,Nc1cccc(OCc2ccc(-c3ccsc3)cc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccc(Br)cc2)c1,OB(O)c1ccsc1,0,1,1,0,0,0,1
FM001452_analog_0125,Nc1cccc(OCc2cccc(C(=O)O)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",O=C(O)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0128,Nc1cccc(OCc2cccc(C(F)(F)F)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0130,Nc1cccc(OCc2cccc(S(N)(=O)=O)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",NS(=O)(=O)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0098,CCOc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCOc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0201,NC(=O)Nc1cccc(OCc2ccccc2)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(NC(N)=O)c1,1,0,0,0,0,0,1
FM001452_analog_0004,CC(=O)Nc1cccc(OCc2ccccc2)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(NC(C)=O)c1,1,0,0,0,0,0,1
FM001452_analog_0053,CCc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(CC)c1,0,0,1,0,0,0,1
FM001452_analog_0045,NC(=O)c1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C(N)=O)c1,1,0,1,0,0,0,1
FM001452_analog_0069,COc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1OC,0,0,1,0,0,0,1
FM001452_analog_0182,COc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1OC,0,0,1,0,0,0,1
FM001452_analog_0105,Nc1cccc(OCc2ccccc2N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Nc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0037,Nc1cc(F)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(F)c1,0,0,1,0,0,0,1
FM001452_analog_0038,Nc1cc(Cl)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(Cl)c1,0,0,1,0,0,0,1
FM001452_analog_0040,COc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(OC)c1,0,0,1,0,0,0,1
FM001452_analog_0047,Cc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(C)cc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0056,NCc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(CN)c1,0,0,1,0,0,1,1
FM001452_analog_0036,CN1CCC(c2ccc(OCc3ccccc3)cc2N)CC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C2CCN(C)CC2)c(N)c1,0,0,1,0,0,1,1
FM001452_analog_0044,Nc1cc(OCc2ccccc2)cc(S(N)(=O)=O)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(S(N)(=O)=O)c1,0,0,1,0,0,0,1
FM001452_analog_0165,Nc1cccc(OCc2ccc(OCCO)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",OCCOc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0162,Cc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Cc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0170,NCc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",NCc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0171,Nc1cccc(OCc2ccc(-c3ccncc3)cc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccc(Br)cc2)c1,OB(O)c1ccncc1,0,1,1,0,0,0,1
FM001452_analog_0190,Nc1cccc(OCc2ccccc2)c1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1N,0,0,1,0,0,0,1
FM001452_analog_0001,Nc1cccc(OCc2ccncc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccncc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0200,O=C(Nc1cccc(OCc2ccccc2)c1)c1ccccc1,1.0,amide_coupling,"amide_coupling,o_alkylation",O=C(O)c1ccccc1,[H]Nc1cccc(OCc2ccccc2)c1,1,0,0,0,0,0,1
FM001452_analog_0006,CNc1cccc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(NC)c1,0,0,1,0,0,1,1
FM001452_analog_0007,CN(C)c1cccc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N(C)C)c1,0,0,1,0,0,1,1
FM001452_analog_0152,Nc1cccc(OCc2ccc(F)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Fc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0077,Nc1ccc(N)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1N,0,0,1,0,0,0,1
FM001452_analog_0034,Nc1cc(OCc2ccccc2)ccc1C1CCNCC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C2CCNCC2)c(N)c1,0,0,1,0,0,1,1
FM001452_analog_0035,Nc1cc(OCc2ccccc2)ccc1C1CCOCC1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C2CCOCC2)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0132,CN(C)Cc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN(C)Cc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0136,N#Cc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",N#Cc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0141,CC(C)c1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CC(C)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0143,CN(C)c1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN(C)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0123,Nc1cccc(OCc2cccc(F)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Fc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0124,Nc1cccc(OCc2cccc(Cl)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Clc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0138,Nc1cccc(OCc2cccc(CO)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",OCc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0155,COc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",COc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0168,CCCc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCCc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0021,CNC(=O)c1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C(=O)NC)c(N)c1,1,0,1,0,0,0,1
FM001452_analog_0031,Nc1cc(OCc2ccccc2)ccc1-c1ccoc1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(OCc2ccccc2)ccc1Br,OB(O)c1ccoc1,0,1,1,0,0,0,1
FM001452_analog_0032,Nc1cc(OCc2ccccc2)ccc1-c1ccsc1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(OCc2ccccc2)ccc1Br,OB(O)c1ccsc1,0,1,1,0,0,0,1
FM001452_analog_0142,NCc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",NCc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0167,CCc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0033,Nc1cc(OCc2ccccc2)ccc1C1CCCCC1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C2CCCCC2)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0137,Nc1cccc(OCc2cccc(OCCO)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",OCCOc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0144,Nc1cccc(OCc2cccc(-c3ccncc3)c2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2cccc(Br)c2)c1,OB(O)c1ccncc1,0,1,1,0,0,0,1
FM001452_analog_0029,Nc1cc(OCc2ccccc2)ccc1-c1ccncc1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(OCc2ccccc2)ccc1Br,OB(O)c1ccncc1,0,1,1,0,0,0,1
FM001452_analog_0030,Nc1cc(OCc2ccccc2)ccc1-c1ccccn1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(OCc2ccccc2)ccc1Br,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0048,Nc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0126,COc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",COc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0133,Cc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Cc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0154,Nc1cccc(OCc2ccc(C(=O)O)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",O=C(O)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0140,CCCc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCCc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0016,CS(=O)(=O)c1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(S(C)(=O)=O)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0019,CN(C)Cc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(CN(C)C)c(N)c1,0,0,1,0,0,1,1
FM001452_analog_0023,Nc1cc(OCc2ccccc2)ccc1OCCO,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(OCCO)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0041,CCOc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(OCC)c1,0,0,1,0,0,0,1
FM001452_analog_0039,Nc1cc(OCc2ccccc2)cc(C(=O)O)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C(=O)O)c1,0,0,1,0,0,0,1
FM001452_analog_0076,Cc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C,0,0,1,0,0,0,1
FM001452_analog_0017,Nc1cc(OCc2ccccc2)ccc1S(N)(=O)=O,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(S(N)(=O)=O)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0018,NC(=O)c1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C(N)=O)c(N)c1,1,0,1,0,0,0,1
FM001452_analog_0026,CCCc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(CCC)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0158,CS(=O)(=O)c1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CS(=O)(=O)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0008,CS(=O)(=O)Nc1cccc(OCc2ccccc2)c1,1.0,o_alkylation,o_alkylation,BrCc1ccccc1,[H]Oc1cccc(NS(C)(=O)=O)c1,0,0,0,0,0,0,1
FM001452_analog_0189,Cc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1C,0,0,1,0,0,0,1
FM001452_analog_0139,CCc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0012,Nc1cc(OCc2ccccc2)ccc1C(=O)O,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C(=O)O)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0014,CCOc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(OCC)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0015,Nc1cc(OCc2ccccc2)ccc1C(F)(F)F,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C(F)(F)F)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0022,N#Cc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C#N)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0027,CC(C)c1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C(C)C)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0013,COc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(OC)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0024,Nc1cc(OCc2ccccc2)ccc1CO,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(CO)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0043,CS(=O)(=O)c1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(S(C)(=O)=O)c1,0,0,1,0,0,0,1
FM001452_analog_0025,CCc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(CC)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0028,NCc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(CN)c(N)c1,0,0,1,0,0,1,1
FM001452_analog_0134,Nc1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Nc1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0129,CS(=O)(=O)c1cccc(COc2cccc(N)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CS(=O)(=O)c1cccc(CBr)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0010,Nc1cc(OCc2ccccc2)ccc1F,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(F)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0011,Nc1cc(OCc2ccccc2)ccc1Cl,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(Cl)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0020,Cc1ccc(OCc2ccccc2)cc1N,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1ccc(C)c(N)c1,0,0,1,0,0,0,1
FM001452_analog_0156,CCOc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCOc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM002150_analog_0029,O=C(O)COCc1ccccc1C1CCNCC1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1C1CCNCC1,0,0,0,0,0,1,1
FM002150_analog_0026,O=C(O)COCc1ccccc1-c1ccoc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccccc1Br,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM002150_analog_0028,O=C(O)COCc1ccccc1C1CCCCC1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C1CCCCC1,0,0,0,0,0,0,1
FM002150_analog_0024,O=C(O)COCc1ccccc1-c1ccncc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccccc1Br,OB(O)c1ccncc1,0,1,0,0,0,0,1
FM002150_analog_0055,O=C(O)COCc1cccc(-c2ccoc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1cccc(Br)c1,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM002150_analog_0082,O=C(O)COCc1ccc(-c2ccoc2)cc1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccc(Br)cc1,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM002150_analog_0030,O=C(O)COCc1ccccc1C1CCOCC1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C1CCOCC1,0,0,0,0,0,0,1
FM002150_analog_0058,O=C(O)COCc1cccc(C2CCNCC2)c1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1cccc(C2CCNCC2)c1,0,0,0,0,0,1,1
FM002150_analog_0059,O=C(O)COCc1cccc(C2CCOCC2)c1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1cccc(C2CCOCC2)c1,0,0,0,0,0,0,1
FM002150_analog_0031,CN1CCC(c2ccccc2COCC(=O)O)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1C1CCN(C)CC1,0,0,0,0,0,1,1
FM002150_analog_0009,CS(=O)(=O)c1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1S(C)(=O)=O,0,0,0,0,0,0,1
FM002150_analog_0010,NS(=O)(=O)c1ccccc1COCC(=O)O,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1S(N)(=O)=O,0,0,0,0,0,0,1
FM002150_analog_0085,O=C(O)COCc1ccc(C2CCNCC2)cc1,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccc(C2CCNCC2)cc1,0,0,0,0,0,1,1
FM002150_analog_0086,O=C(O)COCc1ccc(C2CCOCC2)cc1,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccc(C2CCOCC2)cc1,0,0,0,0,0,0,1
FM002150_analog_0025,O=C(O)COCc1ccccc1-c1ccccn1,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)COCc1ccccc1Br,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM002150_analog_0008,O=C(O)COCc1ccccc1C(F)(F)F,1.0,o_alkylation,o_alkylation,O=C(O)CBr,[H]OCc1ccccc1C(F)(F)F,0,0,0,0,0,0,1
FM002150_analog_0012,CN(C)Cc1ccccc1COCC(=O)O,1.0,o_alkylation,"n_alkylation,o_alkylation",O=C(O)CBr,[H]OCc1ccccc1CN(C)C,0,0,0,0,0,1,1
